3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
0,16207000,0,0,0,0
73712000,57504000,63505000,43935000,48879000,42540000
0,2385100,5465300,4622300,4460100,4307900
2037700,1812000,2244700,0,0,0
123470000,129280000,133340000,163690000,172120000,160830000
15341000,14239000,18210000,16938000,13874000,15836000
0,0,0,0,1988500,0
6199400,7271700,6290500,6757000,6133600,6525400
32742000,43634000,33611000,31750000,50513000,29758000
4851500,0,5915500,43500000,48989000,43771000
218030000,253180000,236670000,0,237600000,185260000
0,0,0,1700400,1599900,2247800
0,0,0,0,0,624320
1586100,0,0,0,0,0
0,0,868830,0,2697300,0
1931800,2194000,2978100,0,2862900,0
3791900,5500700,4160700,5818300,3826600,3928600
27325000,27504000,23434000,21810000,19108000,15021000
24320000,25046000,22736000,23278000,22619000,22147000
284870000,313370000,215040000,93633000,129930000,88955000
2552000,2927000,2833900,4150000,5783900,3645500
14770000,12982000,10038000,9610800,13301000,12035000
8223500,13950000,11030000,14910000,14125000,11185000
0,0,0,0,0,1222500
0,4315400,3690800,14754000,12976000,14826000
6663400,7507400,3538700,0,0,0
6564700,8550400,7821600,3402600,3202700,3690000
7941200,4531100,5077800,0,0,3140600
0,0,0,0,0,34017000
0,0,0,0,0,0
5620100,4785600,3510700,6456300,6624400,5294900
2689200,3628600,3261100,3956100,3860700,4016000
0,0,480360,0,0,0
0,0,0,0,0,0
0,0,573720,0,0,0
0,0,0,0,0,1803400
2026000,0,858610,0,0,0
16117000,22286000,19881000,5640300,8670300,5388700
3147800,3948300,2165900,3096700,3443300,2521900
132720000,142680000,140560000,167160000,183640000,167640000
5191500,6470200,5533000,3984700,6663100,0
13847000,12706000,10938000,21301000,16624000,12965000
1542200,0,0,1649400,3825300,0
4885800,5210800,5326400,0,0,0
0,0,0,0,3934100,0
6136300,9761500,7842700,4849900,4957300,4078200
77900000,80646000,65176000,31974000,33339000,30365000
0,0,0,1885200,0,0
3930900,0,0,7127200,11443000,7008000
0,0,0,4497000,8197000,0
8450300,8371800,6445700,7486500,6461900,0
17760000,19832000,17919000,12356000,11059000,10391000
0,0,0,0,0,2774500
68577000,79649000,82178000,101260000,101940000,96250000
48050000,52496000,46710000,30242000,22938000,28755000
0,0,1706100,3332700,2690200,2445800
4045900,3837500,4550700,4164700,4348900,4376500
3375400,3868000,3549700,4719800,6078400,3800000
5138000,0,0,11524000,10421000,11881000
3449500,4290800,3063400,5149000,5101300,4987900
5750100,0,0,0,0,0
14348000,17353000,16364000,22303000,24829000,21852000
21717000,22842000,23173000,35978000,31349000,42627000
0,0,0,0,1279200,0
5536500,6130800,6543100,0,0,0
2077500,1365000,2095400,2186700,1633400,2359900
31542000,26927000,25226000,15699000,15844000,15035000
24619000,29109000,31682000,24214000,25022000,24147000
0,0,1296800,0,0,0
0,0,0,0,0,703580
2917900,2669700,3416200,0,0,0
64270000,59754000,54968000,56044000,68829000,56770000
0,2198700,0,0,0,0
0,0,0,0,0,296650
67800000,69024000,62097000,27642000,34593000,28304000
0,0,0,0,0,2589300
1147600,0,649410,0,0,0
0,0,0,534300,0,0
2630000,0,0,0,0,0
31089000,0,0,43546000,64697000,38973000
0,0,0,3960700,3321100,2819100
9522900,5260600,9694600,8739700,7656000,7145100
193090000,185590000,255790000,90764000,74144000,84604000
0,0,1347400,10171000,11537000,5405100
0,0,0,0,0,928050
6288000,6305200,6211100,0,0,0
8748600,8261500,9226900,5250600,6431400,5368400
0,0,0,16033000,0,12508000
3635800,6035600,0,0,0,6040500
2120200,2077000,1669500,0,0,0
34310000,67792000,33512000,0,0,0
55755000,62474000,63902000,105580000,110150000,126810000
21377000,22477000,20983000,87008000,99951000,85094000
0,9013700,0,0,0,0
2850600,0,0,0,8081600,5375700
1637700,2012800,1897200,0,0,0
0,0,0,0,0,6556500
3860500,4698500,4468000,6737500,5632000,5382600
2515400,2393700,2622100,2721200,3094400,3933400
15584000,15187000,12114000,4248800,5890300,0
19578000,23064000,20231000,24053000,29193000,18210000
15386000,17609000,13828000,14337000,19709000,15195000
0,0,0,274430,0,0
4451200,4120200,4148900,0,0,0
88330000,91518000,92971000,75190000,71264000,90852000
28554000,21241000,29838000,123860000,91710000,146710000
119540000,106290000,101360000,119550000,103870000,111340000
0,0,0,0,0,2781500
7168700,8895000,8278200,0,0,4708500
41551000,43664000,59506000,78000000,78651000,75617000
8103000,10767000,8831700,8623500,13217000,8586300
198170,0,0,0,0,0
3279000,0,0,0,0,0
51736000,48381000,58008000,41373000,30938000,28803000
0,0,0,0,0,3548400
0,0,0,95706000,103310000,96297000
13002000,15142000,13364000,9038800,8514500,9755600
8453200,9307100,7565100,5879800,9297900,6127600
4128300,0,0,5920800,6486100,5159300
24794000,29345000,18663000,37201000,43473000,36235000
3170900,4447500,3120100,2579100,3250300,2273900
0,0,0,0,0,742740
2324600,0,2625300,2414600,1899400,0
1900300,0,0,2889000,3136200,3796000
3281100,3123800,3863000,2383300,2557800,2444800
0,0,0,0,12989000,0
5085100,5484700,3956400,3598900,4487500,3218100
4257400,1752800,2312000,2002300,0,2426600
25380000,27403000,21019000,27392000,35953000,28245000
184820000,200470000,243640000,147440000,110130000,151610000
2010100,0,0,0,0,0
0,0,0,0,0,0
20453000,17181000,15319000,14544000,13516000,14603000
0,0,0,1456500,0,0
0,0,0,0,0,6654400
7260800,9283100,5077400,7706600,8718300,7518000
2456600,4689300,2297700,7833300,6065300,3332400
2147200,0,0,4855700,5774800,3528900
1935300,2599500,2470400,2018100,1733800,1956700
25607000,16453000,21250000,21644000,26797000,19560000
91173000,89912000,98737000,176470000,166580000,173410000
0,0,0,0,0,385120
602600,0,0,0,0,0
24258000,23197000,22596000,16138000,15700000,24152000
19470000,33267000,31948000,21858000,17236000,17683000
25230000,24137000,18215000,23194000,19229000,13356000
0,0,925250,0,0,0
15990000,20855000,16014000,9190000,10697000,7961700
0,0,0,45166000,0,0
0,0,0,0,1087000,0
24245000,28736000,22796000,41428000,35481000,41760000
2507400,0,0,0,0,0
0,0,0,5237300,0,5962900
29680000,31239000,34518000,32700000,38735000,32370000
0,0,0,0,0,440220
5206300,3345700,4628700,0,0,0
3796100,4844100,4919000,10604000,11023000,12113000
8355800,10479000,7368100,10396000,13995000,10128000
0,0,0,0,0,500600
22089000,33781000,33918000,77860000,70653000,70315000
17500000,18971000,11881000,3604700,3980900,0
1480200,0,993640,0,0,0
0,0,1619900,0,0,0
0,0,2731500,0,0,0
0,0,0,2340900,2208900,0
3040800,4131400,4356900,4070100,3262300,3205000
7892300,5688900,6096100,4722300,5487900,5275500
5488300,6550600,4469600,8058600,8080300,5674600
1922000,3376000,2942500,1258700,1828000,1467600
0,0,0,0,0,1441000
0,0,0,0,0,1599100
0,0,0,0,0,831320
2377500,2825900,0,5211600,6987500,4905200
14542000,15963000,12642000,11604000,14639000,13625000
22490000,22557000,22187000,28719000,21887000,22408000
0,2577000,0,2939400,2939600,0
17225000,23745000,19185000,58655000,64167000,59373000
12151000,13643000,13542000,11742000,10160000,12803000
36019000,46638000,49253000,88697000,77542000,87261000
3733400,4125200,3515700,4770000,5386800,4141900
47853000,49665000,43983000,73797000,72781000,77289000
0,50680000,0,67191000,0,60106000
4321500,5453100,5121700,3769500,2433100,5547800
3650100,4536900,4004400,4494200,5447400,3015300
0,0,0,1170200,0,0
2192600,3327100,2449300,0,0,0
31537000,25091000,26092000,43713000,43948000,45103000
0,0,0,0,6485900,0
10347000,13912000,7560300,14924000,13269000,13792000
1632000,0,0,0,0,0
4068200,3467000,4359800,6048500,6242800,5899000
3536500,2207900,3375400,2748100,4481200,4319100
6846700,5891900,5518800,4762400,5004700,4313600
6275900,0,6881900,0,5368700,0
15608000,20115000,18950000,35104000,34709000,33469000
0,0,0,0,0,7222400
8220600,9808100,6348900,11147000,10672000,9709100
0,0,2603200,0,0,0
0,0,0,0,834100,0
6879700,5849200,6869200,8174000,7454900,5509100
17568000,18229000,14732000,28243000,27192000,23849000
6718300,7044400,10096000,10941000,11260000,11535000
4158600,7219500,6466400,14427000,17457000,10875000
0,0,0,0,0,362870
4153700,4725300,5088000,6230400,7922500,8377300
116780000,116110000,154170000,141200000,133190000,122320000
4512500,4693100,2354500,6188900,5781300,5627500
0,0,0,2550600,2986100,0
0,0,3429400,0,0,0
7481900,6483300,6434200,5059900,5637900,4696500
4223400,4660000,2980400,4253100,3900500,3038300
62068000,70132000,65583000,25707000,24192000,20554000
39480000,0,0,0,0,0
4288000,4387900,3950800,3043400,2512000,2374300
40572000,50069000,46854000,72314000,60946000,71464000
227510000,222150000,221450000,243650000,231480000,235260000
0,0,0,0,0,1612800
1599400,0,2136000,2644200,3000300,2467000
4397400,3970600,3430900,2338200,3065700,2842100
22802000,20906000,26408000,15823000,17089000,12636000
6528900,5066800,4399500,5654300,7206600,5315900
1109700,0,0,0,0,0
18702000,17356000,19864000,0,17728000,18259000
0,2524600,0,0,0,0
0,0,0,0,0,1654600
6265000,6301200,6450400,12129000,11967000,11711000
23103000,22513000,26918000,19719000,16684000,23749000
0,0,0,0,0,651010
8713600,10435000,7472700,6305900,4505000,5500000
39633000,30079000,18406000,23853000,26219000,25698000
6060600,7226600,10749000,14789000,16017000,15720000
121550000,127060000,105910000,101680000,107680000,91348000
0,1316100,551770,1807500,1867900,1824700
1732600,1278900,0,0,1721800,0
2417100,3279500,1933200,4839800,4403500,3961700
71787000,93745000,79096000,114630000,134080000,144360000
0,694530,0,0,0,0
2728600,5275900,5249200,0,0,5987100
27101000,17211000,21517000,21482000,22849000,21719000
12264000,11806000,19557000,11338000,12684000,19667000
0,11458000,0,12091000,9056400,32340000
0,0,0,0,0,800040
8436300,7922000,11152000,8964100,8300200,8304700
6615000,6404300,4731200,13336000,13119000,12178000
8396400,9945700,8509200,15677000,17514000,13228000
0,0,1671800,0,0,0
5840200,5216300,0,10355000,10712000,7701700
68301000,58817000,86138000,64519000,71280000,72917000
0,0,0,0,0,822380
17011000,16125000,15164000,21696000,20065000,22371000
8904800,6914700,8005500,9020700,6844000,9203100
0,10219000,0,0,2746000,0
27587000,22170000,26811000,36944000,38195000,37881000
12624000,10763000,13884000,16835000,17522000,22883000
72948000,63859000,64756000,24933000,29392000,23114000
0,0,0,29071000,33234000,29011000
9831500,11087000,10798000,6970800,7267800,8388300
5672700,6525600,8293200,8548200,6407300,7662800
0,0,0,0,831730,0
0,0,0,0,1946200,0
2111300,2922300,2839200,1466200,1358300,0
51933000,47371000,58484000,119160000,94400000,104230000
59385000,59500000,70705000,49916000,38616000,37305000
0,0,2208300,0,0,0
29779000,36752000,27524000,86595000,99361000,85724000
9244800,13599000,12064000,18334000,22315000,16196000
0,0,0,0,1071600,0
28003000,28963000,24475000,42498000,43986000,36394000
2322600,2304700,0,0,0,0
15381000,13312000,11361000,23911000,20257000,17072000
3921100,6220100,5228200,0,6407000,4261700
38937000,31196000,36077000,66203000,69891000,60298000
0,0,0,0,0,957110
0,0,0,0,0,2317200
20116000,23032000,21014000,40582000,38411000,36063000
0,0,0,0,0,4011700
1653300,2176900,1825600,0,0,2304900
91758000,708850000,606670000,2760300000,1809800000,2451400000
0,0,0,0,0,42747000
0,0,0,0,1974800,0
48915000,33464000,25461000,21124000,23617000,19450000
5090600,3607000,5501400,2247400,1875800,3431500
70647000,64433000,55719000,69930000,70265000,61431000
771310000,767350000,790070000,898230000,883910000,885570000
0,0,0,0,0,0
0,0,0,0,0,103220
20483000,14382000,24406000,7662400,5495600,7490100
18203000,16617000,11837000,17602000,19787000,14745000
143580000,175790000,200310000,418200000,369400000,468800000
0,0,0,0,0,176460000
2848600,0,0,0,0,0
41895000,37227000,33816000,28379000,30582000,25987000
5326300,4844100,4444500,2611800,2743700,0
0,1279400,0,0,1266900,0
8126700,8668700,8921800,14375000,14581000,12007000
124850000,108980000,132410000,87692000,70615000,74827000
24334000,25115000,27130000,19221000,25701000,22384000
0,2447300,0,0,0,0
7637700,7140100,6107800,5789800,7637500,4926500
59459000,42081000,54724000,48995000,47399000,45023000
0,3653300,1621300,14877000,13835000,12273000
4375100,5465700,0,0,5234200,0
0,0,0,0,0,1807900
0,0,1753100,0,0,0
2445800,2189800,0,0,0,0
11209000,12383000,14861000,5015200,4179200,5027700
0,0,0,0,0,2010700
3071100,3899500,4463800,0,0,0
0,4260100,0,3888700,3357300,0
2886200,3318800,2228900,0,5146600,2427300
74472000,64722000,84677000,17434000,22265000,24530000
2790700,3165300,2810100,3545100,5053700,3322100
3940200,4376600,4374000,0,0,2922500
2714300,3501500,0,0,3633900,0
581530000,600580000,482830000,471030000,627600000,491570000
10096000,11784000,8716100,10019000,0,8773900
4277600,2684400,3604000,5563500,6142400,6139200
9182700,10756000,3296600,2874100,4110400,3489500
5900800,6777700,4407000,6231300,6868800,6168200
0,0,0,0,0,676890
0,0,0,0,1396700,0
31547000,30307000,26489000,51492000,52565000,49576000
6201400,6968200,6349200,9748100,9749100,14106000
477150000,455560000,454960000,503680000,513560000,519220000
0,0,0,3869300,3776000,4324200
7377700,8626700,7376100,11556000,11081000,9338500
53988000,59669000,59957000,104040000,99954000,113340000
0,0,0,0,0,565560
5149200,5687800,5592700,4613000,6445100,4210500
3917300,3122000,2919900,14059000,15106000,13013000
17962000,14766000,16719000,14821000,16388000,16991000
26416000,43490000,32252000,42498000,48179000,37188000
4646900,0,5082000,9986000,10264000,17102000
5962000,9625500,7376300,13845000,15431000,12582000
61595000,54035000,48830000,48995000,54842000,43889000
18794000,20984000,17036000,13250000,12896000,11045000
12502000,11569000,10846000,20567000,16749000,13934000
6798800,8221900,0,0,0,0
118610000,151750000,118590000,59026000,59553000,67098000
418670000,555650000,472020000,96224000,97796000,93995000
142970000,120240000,106870000,98950000,110870000,104360000
0,0,0,0,0,1121400
43230000,44461000,56110000,74446000,68315000,93040000
56385000,50272000,38469000,49446000,63057000,45540000
23647000,27244000,19872000,43016000,35191000,47179000
4700700,5611800,5516300,0,0,0
0,0,0,1157500,1386500,1092500
0,0,0,0,3252600,0
0,0,3589000,10510000,17673000,12638000
20072000,20798000,19568000,32273000,30694000,25736000
350840000,256600000,379150000,248680000,270740000,364570000
4137900,4002300,4362600,0,0,0
298730000,296420000,377550000,175460000,149990000,182020000
110740000,121260000,103850000,43689000,48768000,45750000
0,0,0,0,2731300,0
0,0,0,0,41752000,0
726390000,597780000,742550000,1103600000,971590000,1188900000
3260400,3263400,0,0,1972900,0
2135800,1765000,2155000,1878900,1838800,1866200
4048500,2922800,2654600,2983600,2176700,2777500
19220000,18663000,12126000,8085200,10344000,7523300
42654000,45143000,50032000,77892000,71121000,83368000
61236000,56913000,68829000,80712000,75059000,97910000
4709200,0,3053800,4935500,4178200,0
2389800,0,0,0,0,0
52653000,42101000,41141000,41006000,44492000,29940000
144940000,146420000,168980000,119340000,126150000,135390000
232010000,225590000,242100000,278160000,285350000,251190000
0,0,519890,0,0,0
75829000,95503000,79564000,78753000,77368000,84395000
1187400,1725100,0,2272300,2039000,2182600
11647000,14473000,11541000,82258000,69544000,70777000
0,0,0,0,0,1453200
11879000,6188800,24657000,14813000,10993000,15900000
273910000,273820000,322920000,505660000,453060000,504440000
35045000,35056000,32077000,70841000,65727000,77594000
0,0,0,0,679440,0
0,0,0,0,0,440160
389300000,407250000,340490000,506130000,559930000,513760000
28433000,21121000,22104000,32114000,25238000,35905000
3695700,5208600,5922000,16263000,14893000,10444000
4314700,6129200,4220600,6797400,5077700,7210800
0,0,0,0,0,653430
3723800,0,0,4343200,4899700,4272400
4749400,4665400,5907300,4574200,4762600,5872400
106000000,100720000,101790000,108560000,114810000,111360000
97252000,93800000,124190000,120000000,107070000,128550000
62502000,65193000,55183000,70227000,74837000,66190000
0,0,0,16083000,10712000,16818000
72353000,77218000,81345000,45007000,39416000,39154000
15758000,13303000,7224500,9891100,6143700,5492200
0,0,0,2434500,2075000,2416800
0,0,0,0,0,504320
960880,0,0,1824000,1877600,1636100
3722800,4104300,3784800,6193300,5700400,6279800
16538000,24092000,20734000,106540000,108880000,123850000
0,0,0,0,0,655880
14866000,12783000,14311000,12485000,16727000,12966000
10031000,11230000,10498000,0,0,0
6730200,7535400,6401700,3907200,0,4643700
3813700,4704900,5603900,1521900,0,0
47453000,42750000,50915000,73909000,67135000,75679000
0,2012000,0,0,2091600,1970500
127260000,174400000,146140000,79233000,62977000,80646000
8772100,8384700,9472000,6265100,6235500,6489400
17181000,14843000,14548000,13886000,11169000,13598000
3132400,0,2856600,3188800,3254700,3603300
6287300,6139800,7254600,8718500,6390400,6947800
5196100,4885100,3507800,6204100,5932900,6232700
0,18643000,0,0,0,0
0,6339800,7568700,6729300,7247300,6100300
4641800,4078700,2912700,4512800,7175000,5729000
7998500,10055000,11943000,11068000,11747000,8334800
11104000,11729000,11896000,32719000,28550000,20785000
0,0,0,0,0,932970
11625000,11108000,9164900,10272000,9692800,8743800
2250800,0,0,3990600,4007200,3426100
19098000,14798000,18984000,18095000,19821000,17114000
3261900,3410100,5416400,3976800,3075600,4618400
1219200,1398700,1328500,1039400,0,0
33843000,44421000,43075000,44257000,43775000,47793000
0,0,7017400,13214000,10175000,11169000
0,0,0,0,0,2553400
11573000,13454000,12509000,23365000,26860000,23907000
17570000,22819000,21383000,8699100,7401100,10123000
70886000,93601000,71449000,47047000,57970000,48870000
16169000,18007000,18490000,16308000,12974000,18592000
72680000,95714000,100560000,82538000,99014000,73970000
11919000,10420000,10957000,12062000,10231000,9236800
16594000,18421000,18140000,9981800,12437000,12358000
0,0,0,0,4325900,5032600
40028000,41619000,33892000,49210000,45532000,38092000
83140000,71840000,81997000,120490000,113590000,122810000
2000600,0,3132100,0,0,0
3133800,6047400,4618700,0,2961600,3479200
5593200,4535800,0,5016200,4408100,4000200
3126700,4523700,2421300,2677300,2468600,2722600
30521000,41371000,33085000,27881000,28244000,24128000
32016000,29439000,23875000,22857000,24013000,20272000
328690000,295580000,406320000,279030000,267910000,307070000
1795000,2757700,1656600,2120500,2218500,0
338610000,395160000,402250000,565290000,547090000,527400000
0,2233700,1665700,0,0,1830300
0,0,2711000,0,0,0
133120000,117270000,193770000,19510000,16322000,15137000
0,0,0,0,1672300,0
0,0,0,0,0,0
13322000,8960500,0,6398300,7225400,6655400
33703000,38359000,36927000,24703000,27972000,18893000
194890000,256820000,261660000,131460000,130430000,125460000
0,0,0,0,1121100,0
